geometry,Lx,D,geometry_id,rx,rz,material
spheroid,,,spheroid_rx_9.065_rz_3.089,9.065,3.0,
spheroid,,,spheroid_rx_3.992_rz_5.996,3.992,5.0,
spheroid,,,spheroid_rx_9.829_rz_3.826,9.829,3.0,
spheroid,,,spheroid_rx_5.129_rz_2.037,5.129,2.0,
spheroid,,,spheroid_rx_9.357_rz_9.616,9.357000000000001,9.0,
spheroid,,,spheroid_rx_5.257_rz_5.872,5.2570000000000014,5.0,
spheroid,,,spheroid_rx_0.192_rz_4.87,0.192,4.0,
spheroid,,,spheroid_rx_5.108_rz_2.934,5.1080000000000005,2.0,
spheroid,,,spheroid_rx_0.71_rz_1.705,0.71,1.0,
spheroid,,,spheroid_rx_7.166_rz_8.123,7.166,8.0,
spheroid,,,spheroid_rx_0.317_rz_6.082,0.317,6.0,
spheroid,,,spheroid_rx_9.661_rz_6.247,9.661,6.0,
spheroid,,,spheroid_rx_4.962_rz_6.608,4.962,6.0,
spheroid,,,spheroid_rx_4.14_rz_0.22,4.14,0.0,
spheroid,,,spheroid_rx_5.473_rz_7.243,5.473,7.0,
spheroid,,,spheroid_rx_0.944_rz_4.6,0.944,4.0,
spheroid,,,spheroid_rx_4.273_rz_2.835,4.273,2.0,
spheroid,,,spheroid_rx_7.519_rz_8.687,7.519,8.0,
spheroid,,,spheroid_rx_5.576_rz_8.459,5.5760000000000005,8.0,
spheroid,,,spheroid_rx_9.129_rz_6.436,9.129,6.0,
spheroid,,,spheroid_rx_9.68_rz_8.071,9.68,8.0,
spheroid,,,spheroid_rx_9.319_rz_2.617,9.319,2.0,
spheroid,,,spheroid_rx_7.986_rz_0.669,7.9860000000000015,0.0,
spheroid,,,spheroid_rx_8.937_rz_1.641,8.937000000000003,1.0,
spheroid,,,spheroid_rx_9.801_rz_7.322,9.801,7.0,
spheroid,,,spheroid_rx_9.34_rz_4.398,9.34,4.0,
spheroid,,,spheroid_rx_6.368_rz_1.45,6.367999999999999,1.0,
spheroid,,,spheroid_rx_3.006_rz_0.49,3.006,0.0,
spheroid,,,spheroid_rx_3.269_rz_3.649,3.2689999999999997,3.0,
spheroid,,,spheroid_rx_6.384_rz_6.797,6.384,6.0,
spheroid,,,spheroid_rx_2.754_rz_4.141,2.7539999999999996,4.0,
spheroid,,,spheroid_rx_5.009_rz_3.373,5.009,3.0,
spheroid,,,spheroid_rx_7.686_rz_2.862,7.686,2.0,
spheroid,,,spheroid_rx_0.745_rz_7.086,0.745,7.0,
spheroid,,,spheroid_rx_6.655_rz_5.457,6.655,5.0,
spheroid,,,spheroid_rx_4.568_rz_0.129,4.5680000000000005,0.0,
spheroid,,,spheroid_rx_4.492_rz_7.775,4.492,7.0,
spheroid,,,spheroid_rx_6.064_rz_3.027,6.064,3.0,
spheroid,,,spheroid_rx_3.89_rz_4.301,3.89,4.0,
spheroid,,,spheroid_rx_4.137_rz_8.012,4.137,8.0,
spheroid,,,spheroid_rx_2.812_rz_9.713,2.812,9.0,
spheroid,,,spheroid_rx_0.987_rz_7.704,0.987,7.0,
spheroid,,,spheroid_rx_9.862_rz_1.193,9.862,1.0,
spheroid,,,spheroid_rx_6.502_rz_4.673,6.502000000000002,4.0,
spheroid,,,spheroid_rx_6.876_rz_4.164,6.876,4.0,
spheroid,,,spheroid_rx_1.975_rz_6.596,1.975,6.0,
spheroid,,,spheroid_rx_8.897_rz_7.147,8.897,7.0,
spheroid,,,spheroid_rx_1.222_rz_8.539,1.222,8.0,
spheroid,,,spheroid_rx_7.115_rz_7.516,7.115,7.0,
spheroid,,,spheroid_rx_0.088_rz_7.379,0.08800000000000001,7.0,
spheroid,,,spheroid_rx_5.025_rz_8.835,5.025,8.0,
spheroid,,,spheroid_rx_0.866_rz_2.141,0.866,2.0,
spheroid,,,spheroid_rx_0.999_rz_4.317,0.9990000000000001,4.0,
spheroid,,,spheroid_rx_0.161_rz_2.878,0.161,2.0,
spheroid,,,spheroid_rx_4.394_rz_1.213,4.394,1.0,
spheroid,,,spheroid_rx_4.144_rz_1.09,4.144,1.0,
spheroid,,,spheroid_rx_3.668_rz_9.9,3.668,9.0,
spheroid,,,spheroid_rx_0.247_rz_3.985,0.247,3.0,
spheroid,,,spheroid_rx_4.224_rz_1.488,4.224,1.0,
spheroid,,,spheroid_rx_2.63_rz_3.258,2.63,3.0,
spheroid,,,spheroid_rx_7.667_rz_4.289,7.6670000000000025,4.0,
spheroid,,,spheroid_rx_2.944_rz_1.659,2.944,1.0,
spheroid,,,spheroid_rx_7.509_rz_0.903,7.508999999999999,0.0,
spheroid,,,spheroid_rx_6.778_rz_6.383,6.778,6.0,
spheroid,,,spheroid_rx_5.336_rz_2.78,5.336,2.0,
spheroid,,,spheroid_rx_7.734_rz_3.784,7.734,3.0,
spheroid,,,spheroid_rx_0.869_rz_0.718,0.8690000000000001,0.0,
spheroid,,,spheroid_rx_4.825_rz_7.067,4.825,7.0,
spheroid,,,spheroid_rx_3.291_rz_5.237,3.2910000000000004,5.0,
spheroid,,,spheroid_rx_9.853_rz_5.955,9.853,5.0,
spheroid,,,spheroid_rx_7.093_rz_5.151,7.093,5.0,
spheroid,,,spheroid_rx_5.208_rz_4.342,5.207999999999998,4.0,
spheroid,,,spheroid_rx_9.995_rz_6.587,9.995,6.0,
spheroid,,,spheroid_rx_6.255_rz_7.043,6.255,7.0,
spheroid,,,spheroid_rx_7.165_rz_2.03,7.165,2.0,
spheroid,,,spheroid_rx_2.544_rz_9.573,2.544,9.0,
spheroid,,,spheroid_rx_0.434_rz_4.886,0.434,4.0,
spheroid,,,spheroid_rx_6.196_rz_2.987,6.1960000000000015,2.0,
spheroid,,,spheroid_rx_8.403_rz_5.497,8.402999999999999,5.0,
spheroid,,,spheroid_rx_1.013_rz_2.091,1.013,2.0,
spheroid,,,spheroid_rx_3.107_rz_4.971,3.1069999999999998,4.0,
spheroid,,,spheroid_rx_3.703_rz_9.655,3.703,9.0,
spheroid,,,spheroid_rx_4.475_rz_0.647,4.475,0.0,
spheroid,,,spheroid_rx_0.975_rz_9.663,0.975,9.0,
spheroid,,,spheroid_rx_6.03_rz_4.138,6.03,4.0,
spheroid,,,spheroid_rx_2.389_rz_4.408,2.389,4.0,
spheroid,,,spheroid_rx_7.9_rz_9.403,7.9,9.0,
spheroid,,,spheroid_rx_1.579_rz_4.339,1.579,4.0,
spheroid,,,spheroid_rx_3.659_rz_4.916,3.659,4.0,
spheroid,,,spheroid_rx_1.619_rz_9.089,1.619,9.0,
spheroid,,,spheroid_rx_9.866_rz_3.342,9.866,3.0,
spheroid,,,spheroid_rx_3.116_rz_1.189,3.116,1.0,
spheroid,,,spheroid_rx_7.623_rz_7.926,7.6229999999999976,7.0,
spheroid,,,spheroid_rx_0.483_rz_6.276,0.483,6.0,
spheroid,,,spheroid_rx_2.463_rz_0.847,2.463,0.0,
spheroid,,,spheroid_rx_8.873_rz_3.774,8.873,3.0,
spheroid,,,spheroid_rx_6.239_rz_1.233,6.239,1.0,
spheroid,,,spheroid_rx_8.043_rz_0.69,8.043,0.0,
spheroid,,,spheroid_rx_2.883_rz_9.577,2.883,9.0,
spheroid,,,spheroid_rx_3.401_rz_1.417,3.401,1.0,
spheroid,,,spheroid_rx_3.833_rz_2.775,3.833,2.0,
spheroid,,,spheroid_rx_3.301_rz_3.811,3.301,3.0,
spheroid,,,spheroid_rx_0.889_rz_4.714,0.889,4.0,
spheroid,,,spheroid_rx_4.216_rz_8.734,4.216,8.0,
spheroid,,,spheroid_rx_9.18_rz_7.178,9.18,7.0,
spheroid,,,spheroid_rx_2.654_rz_6.929,2.654,6.0,
spheroid,,,spheroid_rx_9.785_rz_3.293,9.785,3.0,
spheroid,,,spheroid_rx_0.72_rz_6.106,0.72,6.0,
spheroid,,,spheroid_rx_1.776_rz_6.814,1.776,6.0,
spheroid,,,spheroid_rx_7.84_rz_3.05,7.84,3.0,
spheroid,,,spheroid_rx_4.09_rz_1.226,4.09,1.0,
spheroid,,,spheroid_rx_4.808_rz_8.963,4.808,8.0,
spheroid,,,spheroid_rx_8.646_rz_5.616,8.646,5.0,
spheroid,,,spheroid_rx_7.745_rz_3.221,7.745,3.0,
spheroid,,,spheroid_rx_7.789_rz_1.141,7.789,1.0,
spheroid,,,spheroid_rx_7.322_rz_4.296,7.322,4.0,
spheroid,,,spheroid_rx_7.945_rz_7.757,7.945,7.0,
spheroid,,,spheroid_rx_6.464_rz_5.329,6.464,5.0,
spheroid,,,spheroid_rx_9.436_rz_0.459,9.436,0.0,
spheroid,,,spheroid_rx_9.792_rz_5.101,9.792,5.0,
spheroid,,,spheroid_rx_6.41_rz_1.647,6.41,1.0,
spheroid,,,spheroid_rx_5.947_rz_7.501,5.947,7.0,
spheroid,,,spheroid_rx_7.213_rz_2.462,7.212999999999999,2.0,
spheroid,,,spheroid_rx_0.279_rz_1.68,0.279,1.0,
spheroid,,,spheroid_rx_4.421_rz_7.833,4.421,7.0,
spheroid,,,spheroid_rx_2.444_rz_2.26,2.444,2.0,
spheroid,,,spheroid_rx_6.672_rz_5.203,6.6720000000000015,5.0,
spheroid,,,spheroid_rx_1.573_rz_0.56,1.5730000000000002,0.0,
spheroid,,,spheroid_rx_1.669_rz_3.513,1.669,3.0,
spheroid,,,spheroid_rx_5.911_rz_3.299,5.9110000000000005,3.0,
spheroid,,,spheroid_rx_7.127_rz_5.49,7.1270000000000024,5.0,
spheroid,,,spheroid_rx_2.497_rz_4.587,2.497,4.0,
spheroid,,,spheroid_rx_1.772_rz_6.863,1.7719999999999998,6.0,
spheroid,,,spheroid_rx_7.452_rz_5.505,7.452000000000001,5.0,
spheroid,,,spheroid_rx_8.55_rz_4.103,8.55,4.0,
spheroid,,,spheroid_rx_5.942_rz_3.773,5.942,3.0,
spheroid,,,spheroid_rx_7.145_rz_0.843,7.145,0.0,
spheroid,,,spheroid_rx_3.756_rz_6.388,3.756,6.0,
spheroid,,,spheroid_rx_7.861_rz_8.991,7.8610000000000015,8.0,
spheroid,,,spheroid_rx_1.484_rz_6.511,1.484,6.0,
spheroid,,,spheroid_rx_2.83_rz_0.83,2.83,0.0,
spheroid,,,spheroid_rx_1.09_rz_4.351,1.09,4.0,
spheroid,,,spheroid_rx_7.432_rz_5.529,7.432,5.0,
spheroid,,,spheroid_rx_6.722_rz_6.671,6.722,6.0,
spheroid,,,spheroid_rx_9.669_rz_1.872,9.669,1.0,
spheroid,,,spheroid_rx_8.217_rz_2.359,8.217,2.0,
spheroid,,,spheroid_rx_1.651_rz_5.637,1.651,5.0,
spheroid,,,spheroid_rx_3.603_rz_4.318,3.603,4.0,
spheroid,,,spheroid_rx_1.423_rz_9.975,1.423,9.0,
spheroid,,,spheroid_rx_2.555_rz_7.836,2.555,7.0,
spheroid,,,spheroid_rx_7.644_rz_1.342,7.644,1.0,
spheroid,,,spheroid_rx_7.482_rz_2.87,7.482,2.0,
spheroid,,,spheroid_rx_1.664_rz_2.466,1.6640000000000001,2.0,
spheroid,,,spheroid_rx_4.069_rz_5.596,4.069,5.0,
spheroid,,,spheroid_rx_5.328_rz_4.466,5.327999999999999,4.0,
spheroid,,,spheroid_rx_9.862_rz_6.017,9.862,6.0,
spheroid,,,spheroid_rx_8.012_rz_9.137,8.012,9.0,
spheroid,,,spheroid_rx_1.261_rz_4.527,1.261,4.0,
spheroid,,,spheroid_rx_9.009_rz_6.226,9.009,6.0,
spheroid,,,spheroid_rx_7.456_rz_7.685,7.456,7.0,
spheroid,,,spheroid_rx_3.289_rz_4.293,3.2889999999999997,4.0,
spheroid,,,spheroid_rx_7.348_rz_1.349,7.348,1.0,
spheroid,,,spheroid_rx_9.65_rz_3.721,9.65,3.0,
spheroid,,,spheroid_rx_9.693_rz_1.892,9.693,1.0,
spheroid,,,spheroid_rx_8.389_rz_2.592,8.389,2.0,
spheroid,,,spheroid_rx_2.547_rz_8.456,2.547,8.0,
spheroid,,,spheroid_rx_6.917_rz_8.109,6.9170000000000025,8.0,
spheroid,,,spheroid_rx_8.323_rz_7.253,8.323,7.0,
spheroid,,,spheroid_rx_8.69_rz_9.249,8.69,9.0,
spheroid,,,spheroid_rx_3.613_rz_5.314,3.613,5.0,
spheroid,,,spheroid_rx_3.185_rz_5.347,3.185,5.0,
spheroid,,,spheroid_rx_5.973_rz_8.804,5.973,8.0,
spheroid,,,spheroid_rx_0.855_rz_3.339,0.855,3.0,
spheroid,,,spheroid_rx_6.788_rz_8.678,6.7879999999999985,8.0,
spheroid,,,spheroid_rx_6.366_rz_2.606,6.3660000000000005,2.0,
spheroid,,,spheroid_rx_2.38_rz_5.539,2.38,5.0,
spheroid,,,spheroid_rx_9.391_rz_4.581,9.391,4.0,
spheroid,,,spheroid_rx_0.466_rz_9.709,0.466,9.0,
spheroid,,,spheroid_rx_3.371_rz_3.533,3.3710000000000004,3.0,
spheroid,,,spheroid_rx_2.725_rz_4.567,2.725,4.0,
spheroid,,,spheroid_rx_6.464_rz_9.515,6.4639999999999995,9.0,
spheroid,,,spheroid_rx_5.821_rz_8.669,5.8210000000000015,8.0,
spheroid,,,spheroid_rx_8.902_rz_7.096,8.902000000000003,7.0,
spheroid,,,spheroid_rx_8.716_rz_4.505,8.716000000000001,4.0,
spheroid,,,spheroid_rx_0.379_rz_4.047,0.379,4.0,
spheroid,,,spheroid_rx_4.797_rz_8.653,4.797,8.0,
spheroid,,,spheroid_rx_3.453_rz_0.864,3.4530000000000003,0.0,
spheroid,,,spheroid_rx_0.945_rz_6.58,0.945,6.0,
spheroid,,,spheroid_rx_5.312_rz_0.618,5.312,0.0,
spheroid,,,spheroid_rx_9.319_rz_2.054,9.319,2.0,
spheroid,,,spheroid_rx_5.479_rz_1.545,5.479,1.0,
spheroid,,,spheroid_rx_6.527_rz_9.387,6.527,9.0,
spheroid,,,spheroid_rx_1.353_rz_2.675,1.3530000000000002,2.0,
spheroid,,,spheroid_rx_6.475_rz_4.899,6.475,4.0,
spheroid,,,spheroid_rx_4.986_rz_6.858,4.9860000000000015,6.0,
spheroid,,,spheroid_rx_4.202_rz_7.959,4.202,7.0,
spheroid,,,spheroid_rx_2.501_rz_4.852,2.501,4.0,
spheroid,,,spheroid_rx_8.327_rz_9.54,8.327,9.0,
spheroid,,,spheroid_rx_4.385_rz_6.035,4.385,6.0,
spheroid,,,spheroid_rx_3.877_rz_3.978,3.877,3.0,
spheroid,,,spheroid_rx_1.61_rz_1.65,1.61,1.0,
spheroid,,,spheroid_rx_6.024_rz_6.756,6.024,6.0,
spheroid,,,spheroid_rx_4.92_rz_2.455,4.92,2.0,
spheroid,,,spheroid_rx_8.441_rz_0.098,8.441,0.0,
spheroid,,,spheroid_rx_1.821_rz_0.568,1.821,0.0,
spheroid,,,spheroid_rx_6.01_rz_5.816,6.01,5.0,
spheroid,,,spheroid_rx_0.304_rz_6.49,0.304,6.0,
spheroid,,,spheroid_rx_7.525_rz_3.191,7.525,3.0,
spheroid,,,spheroid_rx_7.797_rz_4.203,7.7970000000000015,4.0,
spheroid,,,spheroid_rx_3.317_rz_8.693,3.317,8.0,
spheroid,,,spheroid_rx_9.075_rz_9.582,9.075,9.0,
spheroid,,,spheroid_rx_8.745_rz_9.404,8.745,9.0,
spheroid,,,spheroid_rx_9.57_rz_2.19,9.57,2.0,
spheroid,,,spheroid_rx_4.437_rz_3.265,4.437,3.0,
spheroid,,,spheroid_rx_2.108_rz_4.231,2.108,4.0,
spheroid,,,spheroid_rx_4.096_rz_0.643,4.096,0.0,
spheroid,,,spheroid_rx_6.894_rz_4.07,6.894,4.0,
spheroid,,,spheroid_rx_3.579_rz_7.028,3.579,7.0,
spheroid,,,spheroid_rx_3.876_rz_9.819,3.8760000000000003,9.0,
spheroid,,,spheroid_rx_6.273_rz_4.082,6.273,4.0,
spheroid,,,spheroid_rx_2.1_rz_8.123,2.1,8.0,
spheroid,,,spheroid_rx_5.445_rz_1.204,5.445,1.0,
spheroid,,,spheroid_rx_3.104_rz_2.755,3.1039999999999996,2.0,
spheroid,,,spheroid_rx_1.203_rz_8.507,1.203,8.0,
spheroid,,,spheroid_rx_2.973_rz_8.922,2.9730000000000003,8.0,
spheroid,,,spheroid_rx_5.134_rz_6.171,5.134,6.0,
spheroid,,,spheroid_rx_0.924_rz_5.253,0.924,5.0,
spheroid,,,spheroid_rx_5.169_rz_2.79,5.169,2.0,
spheroid,,,spheroid_rx_9.201_rz_4.656,9.201,4.0,
spheroid,,,spheroid_rx_4.467_rz_2.385,4.467,2.0,
spheroid,,,spheroid_rx_2.893_rz_9.027,2.8930000000000002,9.0,
spheroid,,,spheroid_rx_1.539_rz_2.162,1.539,2.0,
spheroid,,,spheroid_rx_6.212_rz_2.161,6.2120000000000015,2.0,
spheroid,,,spheroid_rx_9.133_rz_6.375,9.133,6.0,
spheroid,,,spheroid_rx_9.669_rz_5.231,9.669,5.0,
spheroid,,,spheroid_rx_5.659_rz_6.185,5.659,6.0,
spheroid,,,spheroid_rx_3.184_rz_6.094,3.1839999999999997,6.0,
spheroid,,,spheroid_rx_8.747_rz_9.387,8.747,9.0,
spheroid,,,spheroid_rx_9.819_rz_9.864,9.818999999999999,9.0,
spheroid,,,spheroid_rx_0.421_rz_2.552,0.421,2.0,
spheroid,,,spheroid_rx_5.787_rz_1.777,5.787000000000001,1.0,
spheroid,,,spheroid_rx_9.881_rz_5.195,9.881,5.0,
spheroid,,,spheroid_rx_6.674_rz_8.376,6.6739999999999995,8.0,
spheroid,,,spheroid_rx_0.291_rz_7.67,0.29100000000000004,7.0,
spheroid,,,spheroid_rx_6.876_rz_2.705,6.876,2.0,
spheroid,,,spheroid_rx_4.854_rz_6.712,4.854,6.0,
spheroid,,,spheroid_rx_2.77_rz_8.061,2.77,8.0,
spheroid,,,spheroid_rx_1.98_rz_3.781,1.98,3.0,
spheroid,,,spheroid_rx_4.159_rz_2.264,4.159,2.0,
spheroid,,,spheroid_rx_2.72_rz_9.596,2.72,9.0,
spheroid,,,spheroid_rx_0.132_rz_7.467,0.132,7.0,
spheroid,,,spheroid_rx_5.819_rz_4.191,5.819,4.0,
spheroid,,,spheroid_rx_3.741_rz_6.415,3.741,6.0,
spheroid,,,spheroid_rx_7.01_rz_9.17,7.01,9.0,
spheroid,,,spheroid_rx_8.969_rz_5.992,8.969,5.0,
spheroid,,,spheroid_rx_2.633_rz_0.403,2.633,0.0,
spheroid,,,spheroid_rx_3.115_rz_8.963,3.115,8.0,
spheroid,,,spheroid_rx_5.985_rz_1.857,5.985,1.0,
spheroid,,,spheroid_rx_9.965_rz_9.403,9.965,9.0,
spheroid,,,spheroid_rx_0.06_rz_5.064,0.06,5.0,
spheroid,,,spheroid_rx_2.024_rz_2.861,2.024,2.0,
spheroid,,,spheroid_rx_3.059_rz_9.247,3.059,9.0,
spheroid,,,spheroid_rx_3.537_rz_9.143,3.537,9.0,
spheroid,,,spheroid_rx_8.411_rz_7.378,8.411,7.0,
spheroid,,,spheroid_rx_7.108_rz_4.9,7.108,4.0,
spheroid,,,spheroid_rx_7.085_rz_6.979,7.085,6.0,
spheroid,,,spheroid_rx_6.237_rz_1.126,6.237,1.0,
spheroid,,,spheroid_rx_5.989_rz_3.805,5.989,3.0,
spheroid,,,spheroid_rx_6.053_rz_1.241,6.053,1.0,
spheroid,,,spheroid_rx_1.158_rz_5.678,1.158,5.0,
spheroid,,,spheroid_rx_7.314_rz_7.631,7.314,7.0,
spheroid,,,spheroid_rx_0.373_rz_1.998,0.373,1.0,
spheroid,,,spheroid_rx_0.632_rz_4.24,0.632,4.0,
spheroid,,,spheroid_rx_8.0_rz_2.206,8.0,2.0,
spheroid,,,spheroid_rx_3.459_rz_7.598,3.4589999999999996,7.0,
spheroid,,,spheroid_rx_0.841_rz_6.835,0.841,6.0,
spheroid,,,spheroid_rx_9.272_rz_0.692,9.272,0.0,
spheroid,,,spheroid_rx_9.408_rz_8.719,9.408,8.0,
spheroid,,,spheroid_rx_9.086_rz_5.425,9.086,5.0,
spheroid,,,spheroid_rx_1.548_rz_0.454,1.548,0.0,
spheroid,,,spheroid_rx_5.149_rz_8.291,5.149,8.0,
spheroid,,,spheroid_rx_8.728_rz_7.222,8.728,7.0,
spheroid,,,spheroid_rx_3.445_rz_2.765,3.445,2.0,
spheroid,,,spheroid_rx_6.482_rz_6.195,6.482,6.0,
spheroid,,,spheroid_rx_5.833_rz_9.674,5.8329999999999975,9.0,
spheroid,,,spheroid_rx_7.395_rz_5.368,7.395,5.0,
spheroid,,,spheroid_rx_5.386_rz_3.646,5.386,3.0,
spheroid,,,spheroid_rx_9.858_rz_5.81,9.858,5.0,
spheroid,,,spheroid_rx_5.797_rz_9.069,5.7970000000000015,9.0,
spheroid,,,spheroid_rx_2.034_rz_1.237,2.0340000000000003,1.0,
spheroid,,,spheroid_rx_9.863_rz_3.146,9.863,3.0,
spheroid,,,spheroid_rx_7.849_rz_1.808,7.849,1.0,
spheroid,,,spheroid_rx_7.113_rz_4.862,7.1129999999999995,4.0,
spheroid,,,spheroid_rx_7.454_rz_9.525,7.454,9.0,
spheroid,,,spheroid_rx_2.674_rz_1.966,2.674,1.0,
spheroid,,,spheroid_rx_7.953_rz_1.91,7.9529999999999985,1.0,
spheroid,,,spheroid_rx_6.721_rz_0.931,6.721,0.0,
spheroid,,,spheroid_rx_7.237_rz_4.826,7.237,4.0,
spheroid,,,spheroid_rx_6.735_rz_3.643,6.735,3.0,
spheroid,,,spheroid_rx_5.187_rz_9.125,5.187,9.0,
spheroid,,,spheroid_rx_2.792_rz_6.339,2.792,6.0,
spheroid,,,spheroid_rx_3.628_rz_7.266,3.628,7.0,
spheroid,,,spheroid_rx_6.373_rz_2.887,6.3729999999999976,2.0,
spheroid,,,spheroid_rx_6.713_rz_5.886,6.712999999999999,5.0,
spheroid,,,spheroid_rx_0.76_rz_4.082,0.76,4.0,
spheroid,,,spheroid_rx_9.807_rz_5.33,9.807,5.0,
spheroid,,,spheroid_rx_6.437_rz_8.253,6.437,8.0,
spheroid,,,spheroid_rx_6.817_rz_0.752,6.817,0.0,
spheroid,,,spheroid_rx_4.101_rz_5.409,4.101,5.0,
spheroid,,,spheroid_rx_1.653_rz_9.004,1.653,9.0,
spheroid,,,spheroid_rx_5.732_rz_2.698,5.732,2.0,
spheroid,,,spheroid_rx_5.271_rz_4.307,5.271,4.0,
spheroid,,,spheroid_rx_5.465_rz_3.879,5.465,3.0,
spheroid,,,spheroid_rx_9.127_rz_8.805,9.127,8.0,
spheroid,,,spheroid_rx_5.579_rz_4.728,5.579,4.0,
spheroid,,,spheroid_rx_9.797_rz_1.841,9.797,1.0,
spheroid,,,spheroid_rx_9.38_rz_9.001,9.38,9.0,
spheroid,,,spheroid_rx_5.806_rz_7.173,5.806,7.0,
spheroid,,,spheroid_rx_3.198_rz_9.744,3.198,9.0,
spheroid,,,spheroid_rx_1.056_rz_3.236,1.056,3.0,
spheroid,,,spheroid_rx_2.494_rz_3.962,2.494,3.0,
spheroid,,,spheroid_rx_0.493_rz_1.037,0.493,1.0,
spheroid,,,spheroid_rx_7.968_rz_1.963,7.968,1.0,
spheroid,,,spheroid_rx_1.899_rz_6.628,1.899,6.0,
spheroid,,,spheroid_rx_6.225_rz_9.94,6.225,9.0,
spheroid,,,spheroid_rx_8.866_rz_2.501,8.866,2.0,
spheroid,,,spheroid_rx_7.896_rz_6.444,7.896,6.0,
spheroid,,,spheroid_rx_5.323_rz_0.873,5.323,0.0,
spheroid,,,spheroid_rx_2.394_rz_7.952,2.394,7.0,
spheroid,,,spheroid_rx_9.23_rz_4.548,9.23,4.0,
spheroid,,,spheroid_rx_3.266_rz_3.933,3.266,3.0,
spheroid,,,spheroid_rx_8.891_rz_9.333,8.891,9.0,
spheroid,,,spheroid_rx_3.569_rz_8.724,3.569,8.0,
spheroid,,,spheroid_rx_1.336_rz_6.453,1.336,6.0,
spheroid,,,spheroid_rx_3.873_rz_5.68,3.873,5.0,
spheroid,,,spheroid_rx_0.228_rz_4.303,0.228,4.0,
spheroid,,,spheroid_rx_2.426_rz_6.169,2.426,6.0,
spheroid,,,spheroid_rx_7.221_rz_9.089,7.221,9.0,
spheroid,,,spheroid_rx_4.092_rz_0.528,4.092,0.0,
spheroid,,,spheroid_rx_8.806_rz_8.03,8.806000000000003,8.0,
spheroid,,,spheroid_rx_5.528_rz_2.489,5.528,2.0,
spheroid,,,spheroid_rx_4.909_rz_6.548,4.909,6.0,
spheroid,,,spheroid_rx_3.271_rz_7.288,3.2710000000000004,7.0,
spheroid,,,spheroid_rx_4.353_rz_0.47,4.353,0.0,
spheroid,,,spheroid_rx_6.214_rz_3.957,6.2139999999999995,3.0,
spheroid,,,spheroid_rx_4.227_rz_9.634,4.227,9.0,
spheroid,,,spheroid_rx_0.269_rz_4.313,0.26899999999999996,4.0,
spheroid,,,spheroid_rx_4.933_rz_7.496,4.933,7.0,
spheroid,,,spheroid_rx_0.491_rz_7.905,0.491,7.0,
spheroid,,,spheroid_rx_4.351_rz_0.398,4.351,0.0,
spheroid,,,spheroid_rx_5.171_rz_0.809,5.171,0.0,
spheroid,,,spheroid_rx_0.21_rz_4.001,0.21,4.0,
spheroid,,,spheroid_rx_5.806_rz_6.276,5.806,6.0,
spheroid,,,spheroid_rx_4.191_rz_0.534,4.191,0.0,
spheroid,,,spheroid_rx_2.445_rz_4.751,2.445,4.0,
spheroid,,,spheroid_rx_1.142_rz_2.065,1.142,2.0,
spheroid,,,spheroid_rx_4.342_rz_8.386,4.342,8.0,
spheroid,,,spheroid_rx_3.622_rz_9.9,3.622,9.0,
spheroid,,,spheroid_rx_4.401_rz_4.794,4.401,4.0,
spheroid,,,spheroid_rx_8.222_rz_2.774,8.222000000000001,2.0,
spheroid,,,spheroid_rx_8.069_rz_6.639,8.068999999999999,6.0,
spheroid,,,spheroid_rx_8.586_rz_1.027,8.586,1.0,
spheroid,,,spheroid_rx_0.136_rz_7.962,0.136,7.0,
spheroid,,,spheroid_rx_7.539_rz_1.097,7.539,1.0,
spheroid,,,spheroid_rx_3.798_rz_4.44,3.798,4.0,
spheroid,,,spheroid_rx_9.441_rz_5.851,9.441,5.0,
spheroid,,,spheroid_rx_5.158_rz_2.521,5.1579999999999995,2.0,
spheroid,,,spheroid_rx_3.913_rz_9.62,3.913,9.0,
spheroid,,,spheroid_rx_5.843_rz_2.507,5.843,2.0,
spheroid,,,spheroid_rx_3.083_rz_6.34,3.083,6.0,
spheroid,,,spheroid_rx_1.459_rz_3.522,1.459,3.0,
spheroid,,,spheroid_rx_2.203_rz_2.673,2.2030000000000003,2.0,
spheroid,,,spheroid_rx_4.326_rz_9.736,4.3260000000000005,9.0,
spheroid,,,spheroid_rx_7.928_rz_2.352,7.928,2.0,
spheroid,,,spheroid_rx_6.939_rz_6.127,6.939,6.0,
spheroid,,,spheroid_rx_9.793_rz_6.177,9.793,6.0,
spheroid,,,spheroid_rx_2.849_rz_3.096,2.8489999999999998,3.0,
spheroid,,,spheroid_rx_2.384_rz_0.944,2.384,0.0,
spheroid,,,spheroid_rx_3.996_rz_0.288,3.9960000000000004,0.0,
spheroid,,,spheroid_rx_3.511_rz_6.374,3.511,6.0,
spheroid,,,spheroid_rx_7.308_rz_3.05,7.308,3.0,
spheroid,,,spheroid_rx_4.716_rz_0.786,4.716,0.0,
spheroid,,,spheroid_rx_2.668_rz_8.574,2.668,8.0,
spheroid,,,spheroid_rx_5.983_rz_4.494,5.983,4.0,
wireSphEnds,0.043,0.0,wireSphEnds_Lx_0.043_D_0.021,,,
spheroid,,,spheroid_rx_6.313_rz_0.394,6.313,0.0,
spheroid,,,spheroid_rx_0.929_rz_4.267,0.929,4.0,
spheroid,,,spheroid_rx_1.739_rz_4.72,1.739,4.0,
spheroid,,,spheroid_rx_5.018_rz_4.316,5.018,4.0,
